Butler University,239,https://www.facebook.com/butleruniversity.official,https://twitter.com/butleru
Linfield College,240,https://www.facebook.com/LinfieldCollege,https://twitter.com/linfieldcollege
"SUNY, College of Environmental Science and Forestry",241,https://www.facebook.com/sunyesf,https://twitter.com/sunyesf
University of Dayton,242,https://www.facebook.com/GoDaytonHoops,https://twitter.com/univofdayton
Saint Mary's College,243,https://www.facebook.com/saintmaryscollege,https://twitter.com/saintmarys
"CUNY, Baruch College",244,https://www.facebook.com/baruchcollege,https://twitter.com/BaruchCollege
Sweet Briar College,245,https://www.facebook.com/sweet.briar.college,https://twitter.com/Sweetbriaredu
Truman State University,246,https://www.facebook.com/trumanstateuniversity,https://twitter.com/trumanstate
Illinois Institute of Technology,247,https://www.facebook.com/IITScarletHawks,https://twitter.com/illinoistech
Augustana College,248,https://www.facebook.com/AugustanaCollege,https://twitter.com/Augustana_IL
Stony Brook University,249,https://www.facebook.com/stonybrooku,https://twitter.com/stonybrooku
University of Arizona,250,https://www.facebook.com/uarizona,https://twitter.com/UofA
John Carroll University,251,https://www.facebook.com/JCU1886,https://twitter.com/JohnCarrollU
The Citadel,252,https://www.facebook.com/TheCitadel,https://twitter.com/TheCitadelOEA
Illinois Wesleyan University,253,https://www.facebook.com/illinoiswesleyan,https://twitter.com/IL_Wesleyan
Agnes Scott College,254,https://www.facebook.com/agnesscottcollege,https://twitter.com/agnesscott
University of Mary Washington,255,https://www.facebook.com/UniversityofMaryWashington,https://twitter.com/UMaryWash
Fisk University,256,https://www.facebook.com/fiskuniversity.edu,https://twitter.com/Fisk_University
Taylor University,257,https://www.facebook.com/tayloruniversity,https://twitter.com/MastersCollege
Hanover College,258,https://www.facebook.com/hanovercollege,https://twitter.com/HanoverCollege
Rockhurst University,259,https://www.facebook.com/RockhurstU,https://twitter.com/rockhurstu
College of Idaho,260,https://www.facebook.com/thecollegeofidaho,https://twitter.com/collegeofidaho
Iowa State University,261,https://www.facebook.com/IowaStateU,https://twitter.com/IowaStateU
San Diego State University,262,https://www.facebook.com/SanDiegoState,https://twitter.com/SDSU
"University of California, Riverside",263,https://www.facebook.com/UCRiverside,https://twitter.com/UCRiverside
Pacific Lutheran University,264,https://www.facebook.com/Pacific.Lutheran.University,https://twitter.com/PLUNEWS
University of Scranton,265,https://www.facebook.com/universityofscranton,https://twitter.com/univofscranton
Seattle University,266,https://www.facebook.com/seattleu,https://twitter.com/seattleu
Saint Norbert College,267,https://www.facebook.com/stnorbert,https://twitter.com/stnorbert
Bryant University,268,https://www.facebook.com/bryantuniversity,https://twitter.com/BryantUniv
"SUNY, Geneseo",269,https://www.facebook.com/SUNYGeneseo,https://twitter.com/SUNYGeneseo
Valparaiso University,270,https://www.facebook.com/valparaiso.university,https://twitter.com/ValpoNews
Austin College,271,https://www.facebook.com/austincollege,https://twitter.com/AustinCollege
Ithaca College,272,https://www.facebook.com/ithacacollege,https://twitter.com/ithacacollege
"California State Polytechnic University, Pomona",273,https://www.facebook.com/calpolypomona,https://twitter.com/calpolypomona
Ohio Northern University,274,https://www.facebook.com/OhioNorthern,https://twitter.com/ohionorthern
Elizabethtown College,275,https://www.facebook.com/etowncollege,https://twitter.com/etowncollege
Pacific University,276,https://www.facebook.com/pacificu,https://twitter.com/goboxers
Whittier College,277,https://www.facebook.com/WhittierCollege,https://twitter.com/WhittierCollege
Bradley University,278,https://www.facebook.com/BradleyUniversity,https://twitter.com/bradleyu
College of Saint Benedict,279,https://www.facebook.com/twocolleges,https://twitter.com/csbsju
"University of Nebraska, Lincoln",280,https://www.facebook.com/UNLincoln,https://twitter.com/UNLincoln
California Lutheran University,281,https://www.facebook.com/callutheran,https://twitter.com/CalLutheran
Covenant College,282,https://www.facebook.com/covenant.edu,https://twitter.com/covenantcollege
Washington College,283,https://www.facebook.com/washingtoncollege,https://twitter.com/washcoll
"CUNY, Hunter College",284,https://www.facebook.com/huntercollege,https://twitter.com/hunter_college
Goucher College,285,https://www.facebook.com/gouchercollege,https://twitter.com/gouchercollege
University at Buffalo,286,https://www.facebook.com/universityatbuffalo,https://twitter.com/UBCommunity
Cedarville University,287,https://www.facebook.com/cedarville,https://twitter.com/cedarville
Westminster College (MO),288,https://www.facebook.com/WestminsterCollegeMO,https://twitter.com/westminstermo
"CUNY, Queens College",289,https://www.facebook.com/QueensCollege,https://twitter.com/qc_news
Westminster College (PA),290,https://www.facebook.com/westminsterpa,https://twitter.com/westminsterpa
Mills College,291,https://www.facebook.com/millscollege,https://twitter.com/MillsCollege
"University of Tennessee, Knoxville",292,https://www.facebook.com/UTKnoxville,https://twitter.com/UTKnoxville
University of Arkansas,293,https://www.facebook.com/UofArkansas,https://twitter.com/UArkansas
Doane College,294,https://www.facebook.com/DoaneCollege,https://twitter.com/doanecollege
Asbury University,295,https://www.facebook.com/AsburyUniversity,https://twitter.com/asburyuniv
Touro College,296,https://www.facebook.com/WeAreTouro,https://twitter.com/wearetouro
University of Kansas,297,https://www.facebook.com/KU,https://twitter.com/KUnews
Cornell College,298,https://www.facebook.com/CornellCollege,https://twitter.com/CornellCollege
Simmons College,299,https://www.facebook.com/SimmonsCollege,https://twitter.com/simmonscollege
"Montana State University, Bozeman",300,https://www.facebook.com/montanastate,https://twitter.com/montanastate
Utah State University,301,https://www.facebook.com/UtahState,https://twitter.com/USUAggies
Master's College and Seminary,302,https://www.facebook.com/pages/MASTERS-COLLEGE-SEMINARY/229701161513,https://twitter.com/MastersCollege
Stevens Institute of Technology,303,https://www.facebook.com/Stevens1870,https://twitter.com/FollowStevens
Duquesne University,304,https://www.facebook.com/duquesneuniversityoftheholyspirit,https://twitter.com/duqedu
Quinnipiac University,305,https://www.facebook.com/QuinnipiacUniversity,https://twitter.com/QuinnipiacU
Lebanon Valley College,306,https://www.facebook.com/LebanonValleyCollege,https://twitter.com/lvc
University of Evansville,307,https://www.facebook.com/UniversityofEvansville,https://twitter.com/uevansville
